SYMBOL	GENE	emt.e9.0h.S13	emt.e9.0h.S01	emt.e9.2h.S14	emt.e9.2h.S02	emt.e9.4h.S15	emt.e9.6h.S03	emt.e9.6h.S16	emt.e9.12h.S04	emt.e9.24h.S17	emt.e9.24h.S05	emt.e9.36h.S18	emt.e9.36h.S06	emt.e9.48h.S19	emt.e9.48h.S07	emt.e9.60h.S20	emt.e9.60h.S08	emt.e9.72h.S21	emt.e9.72h.S09	emt.e9.96h.S22	emt.e9.96h.S10	emt.e9.7d.S23	emt.e9.7d.S11	emt.e9.10d.S24	emt.e9.10d.S12
Dnah7b	ENSMUSG00000041144.10	0.0	0.0	0.992943007990766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06522128105164	0.0	0.0	3.29330275440762	2.13258361889012	2.76810945412711	0.95918481957299	0.996624691764065	3.0035377799068	5.08521219847701	0.89924718821669	4.98006481045702	1.80241878483969	6.52600713371128
n-R5s211	ENSMUSG00000096047.1	0.0	0.967295573996938	1.98588601598153	0.0	0.970822919624356	0.976165846763662	2.01871453359787	0.0	1.0658228971864	0.0	0.0	0.0	1.95821326903178	0.0	2.13258361889012	0.0	0.0	0.0	0.0	0.0	1.79849437643338	1.99202592418281	0.0	0.0
Gm8326	ENSMUSG00000101262.1	44.0487780669068	33.8553450898928	33.7600622716861	30.0883711894831	37.8620938653499	33.1896387899645	46.430434272751	30.7238195807218	36.2379785043375	46.4410635335242	36.2175235557558	29.7329006999398	52.8717582638579	37.3240978832863	39.4527969494673	35.2933955401206	35.4898383242006	41.8582370540907	46.0542459585709	49.8350795450747	42.2646178461844	33.8644407111077	50.4677259755112	36.3591826021057
Dnah7c	ENSMUSG00000101337.6	5.7958918509088	7.73836459197551	9.92943007990766	4.01178282526442	2.91246875887307	1.95233169352732	6.05614360079361	1.05944205450765	7.46076028030477	3.66639975264665	5.32610640525821	9.04914369128601	4.89553317257944	5.48883792401269	10.6629180944506	8.9963557259131	7.67347855658392	13.9527456846969	10.0117925996893	9.15338195725861	12.5894606350337	12.9481685071882	18.9253972408167	13.0520142674226
Slc39a10	ENSMUSG00000025986.6	2584.96776550532	3046.01376251636	1942.19652362994	2538.45558268606	881.507211018915	1465.22493599226	1138.5549969492	1723.71222268394	1464.44066073411	2221.83825010387	1624.46245360375	2354.0700945474	1668.39770521507	2125.27804417771	2859.79463293166	4959.06808706871	1798.47153669936	3479.21679894835	1986.33965177836	2590.40709390419	2731.01371061409	3264.93048973562	2795.55153528635	3717.95949274865
Gm28151	ENSMUSG00000100213.1	141.419761162175	93.827670677703	97.3084147830951	63.1855794979146	82.5199481680703	62.4746141928744	95.8889403458989	50.8532186163671	79.9367172889797	83.1050610599907	96.9351365756995	126.688011678004	86.1613838373981	82.3325688601904	194.065109319001	175.774950337071	98.796036416018	73.7502271905408	128.150945276023	72.2100132183735	98.9171907038359	102.589335095415	122.564477369099	105.348400872768
Gm37393	ENSMUSG00000103129.1	6.95507022109055	5.80377344398163	0.992943007990766	2.00589141263221	0.0	3.90466338705465	0.0	0.0	0.0	1.22213325088222	2.13044256210328	5.17093925216343	0.979106634515888	2.19553516960508	4.26516723778025	4.84419154472244	0.95918481957299	2.98987407529219	1.00117925996893	0.0	0.89924718821669	0.996012962091404	0.901209392419844	1.86457346677465
Gm28527	ENSMUSG00000100160.1	2.31835674036352	4.83647786998469	3.97177203196307	5.01472853158052	2.91246875887307	1.95233169352732	1.00935726679894	1.05944205450765	6.39493738311837	3.66639975264665	2.13044256210328	3.87820443912258	2.93731990354766	3.29330275440762	1.06629180944506	5.53621890825422	0.95918481957299	2.98987407529219	1.00117925996893	1.0170424396954	6.29473031751683	2.98803888627421	9.01209392419844	2.79686020016198
Gm28826	ENSMUSG00000101447.1	0.0	0.967295573996938	0.992943007990766	0.0	0.970822919624356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99324938352813	0.0	2.0340848793908	0.89924718821669	0.996012962091404	0.0	1.86457346677465
Gm4852	ENSMUSG00000081185.1	12.7509620719993	1.93459114799388	3.97177203196307	5.01472853158052	4.85411459812178	8.78549262087296	7.06550086759255	12.7133046540918	9.59240607467756	4.88853300352886	6.39132768630985	7.75640887824515	13.7074928832224	7.68437309361777	6.39775085667037	13.8405472706355	11.5102178348759	7.97299753411252	24.0283022392544	8.13633951756321	10.7909662586003	11.9521555450968	8.11088453177859	12.1197275340352
